Date,VOO,SPY,QQQ
2022-07-26,1.1077483257182836,1.1068562536040987,0.9921263340197337
2022-07-27,1.1367641099843877,1.135597178600342,1.0340535161035889
2022-07-28,1.151133198236813,1.1498406104847188,1.0441642743826314
2022-07-29,1.1680000655284606,1.1666034979439128,1.0632067047870921
2022-08-01,1.1644850163850775,1.1631488981427858,1.0625664404231228
2022-08-02,1.1569609874743954,1.1554753449401043,1.0593981977035964
2022-08-03,1.175030459877539,1.1735693866527988,1.0882484238333763
2022-08-04,1.1741050677775473,1.172776552879183,1.0933375646578272
2022-08-05,1.1716694618238526,1.1707945136517677,1.0844062075714596
2022-08-08,1.1706209078020533,1.1694350600515755,1.0809010830937549
2022-08-09,1.1659959210508417,1.1647913452098972,1.0686667515871928
2022-08-10,1.1904170156089993,1.189256627697954,1.098494333865154
2022-08-11,1.1904170156089993,1.189256627697954,1.092259185987399
2022-08-12,1.2107990307314673,1.2093896689844406,1.1135261071286089
2022-08-15,1.215979134317749,1.2143732472261668,1.1225246725457851
2022-08-16,1.2181070328417996,1.2167519293735103,1.1198957766809983
2022-08-17,1.209781563252432,1.2081152942508204,1.1071222033327137
2022-08-18,1.2135124418212904,1.2116266735718277,1.1097848083759219
2022-08-19,1.1967690325137623,1.195344603766652,1.0881472962981122
2022-08-22,1.17154610252717,1.1704545598384712,1.0594994302518765
2022-08-23,1.168770814414131,1.1676229977308081,1.0586232016389587
2022-08-24,1.1723169501002781,1.1713608622385994,1.0616900017841706
2022-08-25,1.189399646817401,1.1878975357507546,1.0804629687872955
2022-08-26,1.148635715259902,1.147688232697662,1.036176774292057
2022-08-29,1.1410502040757533,1.1400994871218084,1.0259647834647339
2022-08-30,1.1286543711330577,1.1275836715843641,1.0145390521882134
2022-08-31,1.1197739820834947,1.1190038159815545,1.0086409960946703
2022-09-01,1.1232275489534114,1.1225151048893136,1.0090795304531965
2022-09-02,1.1114484138066898,1.110678835325469,0.9948228582673958
2022-09-06,1.107717436550394,1.1064880004441102,0.987677457559251
2022-09-07,1.127575224005681,1.1263661667838727,1.0076299307680676
2022-09-08,1.134944807076917,1.1337284271729424,1.0128538032931864
2022-09-09,1.1524591626449907,1.1513412895786257,1.0349969530473142
2022-09-12,1.165132307286628,1.1637152467296175,1.0472985978977016
2022-09-13,1.114316270735959,1.1131141161661966,0.9898682391175792
2022-09-14,1.1184790055306428,1.1173616401541877,0.9977211125205018
2022-09-15,1.1059908011465915,1.1046758477100953,0.9811053229103007
2022-09-16,1.097295451042052,1.0962483384305315,0.9751063493075278
2022-09-19,1.105713193385338,1.1047496249206403,0.9826997355457189
2022-09-20,1.0932557794817386,1.0920687147919517,0.9748663945639375
2022-09-21,1.0740146898224254,1.073018914632354,0.9574107108446621
2022-09-22,1.0649491631404018,1.0640055275043436,0.9456269901935688
2022-09-23,1.047250064689617,1.0461784761136341,0.9302307167484939
2022-09-26,1.0371051935053421,1.0358290524167195,0.9263814646144456
2022-09-27,1.0341759529900436,1.0331845553196177,0.9267528956551802
2022-09-28,1.054489577718431,1.05351406459448,0.9451880357829746
2022-09-29,1.0325005363662236,1.0315073895651907,0.9179403082909133
2022-09-30,1.016767489042242,1.0155565939014826,0.9023752789276986
2022-10-03,1.0436499469752416,1.042368552247014,0.9235451680413036
2022-10-04,1.075332956610491,1.074667961866586,0.9525822123281281
2022-10-05,1.0734746721652693,1.0721659560486743,0.9520757345476749
2022-10-06,1.0621703222796184,1.061105703394277,0.9445804304672576
2022-10-07,1.032345695777028,1.031507389565191,0.9085879540198396
2022-10-10,1.0246337659856395,1.0236314010997516,0.8995052731761356
2022-10-11,1.017882459709375,1.0171486807893375,0.8871476563877466
2022-10-12,1.0147232774650607,1.0137937163877457,0.8868438537298882
2022-10-13,1.0412962515945439,1.040548895213397,0.9076425218287925
2022-10-14,1.017851373166611,1.0168361221902509,0.8803611376648185
2022-10-17,1.0437118239984573,1.0429657317514882,0.9094320486495895
2022-10-18,1.0560069957550602,1.0552199817618406,0.9166239701242158
2022-10-19,1.048698105457792,1.0477422636547975,0.9132808807315701
2022-10-20,1.0400881199865564,1.0389565370857976,0.9086212431461932
2022-10-21,1.0650817003687572,1.0642047983034146,0.9299267040646013
2022-10-24,1.0780585062551076,1.077227018444123,0.9401572821959134
2022-10-25,1.095587664938783,1.094428681396915,0.9596051678585807
2022-10-26,1.087411312067245,1.0861833548125088,0.9384014645535376
2022-10-27,1.0815890493261542,1.0803828024598927,0.9213166868099123
2022-10-28,1.1068302364886555,1.1060862039690345,0.949509741480004
2022-10-31,1.0993044312041012,1.098096475637338,0.93846888291038
2022-11-01,1.0948755363908957,1.0932914635608404,0.9288799343122565
2022-11-02,1.0669398861265416,1.0658537551243983,0.8970407226827789
2022-11-03,1.055573659217675,1.0548790334028144,0.8795170955415766
2022-11-04,1.0710281119060294,1.0700617685229186,0.8936641341377458
2022-11-07,1.0813103560030897,1.0802975427668242,0.9034896770629192
2022-11-08,1.0871947918297085,1.086126304052884,0.9100735731697611
2022-11-09,1.0649887368027775,1.0637497484251384,0.8890724399742959
2022-11-10,1.1232756097353993,1.122207338192384,0.9546756468198002
2022-11-11,1.134022276912609,1.1330685912874556,0.9722666923178448
2022-11-14,1.1249171765682093,1.123429996548024,0.9637582226504872
2022-11-15,1.1342082040445682,1.1330117213543272,0.9770947707823109
2022-11-16,1.1255985146356449,1.1243681244115244,0.9637582226504873
2022-11-17,1.1223464675127883,1.1209277194903675,0.9616310789803937
2022-11-18,1.1273017611167964,1.1260172620590043,0.9616647881588148
2022-11-21,1.1233376841334897,1.1219229885267412,0.951771931889816
2022-11-22,1.1382965285114932,1.1370208256067693,0.9654801210884082
2022-11-23,1.1454196890516768,1.144185623461733,0.9751703022348122
2022-11-25,1.1452957376303705,1.143929934795775,0.9687552670591271
2022-11-28,1.127178105757802,1.1256760424602326,0.9545406000800817
2022-11-29,1.1251956725163994,1.1237428263868547,0.9473149694270341
2022-11-30,1.1598208507212395,1.1591412405023158,0.9904992623360616
2022-12-01,1.1599757899978724,1.1582882819186358,0.9917145779805123
2022-12-02,1.158303333997173,1.1569519741099872,0.9877641983112004
2022-12-05,1.1376768700923992,1.1361392964366528,0.9711863184000961
2022-12-06,1.1212314968456554,1.1197620214811044,0.9510627789867682
2022-12-07,1.1190633338471678,1.1178571951676666,0.9471801327133493
2022-12-08,1.127890135618252,1.1266142607369818,0.9583894321620626
2022-12-09,1.1196518070360608,1.118198414766438,0.9522784096702697
2022-12-12,1.1356329545775297,1.134319820229532,0.9642308862395027
2022-12-13,1.1440258276866044,1.1429061855862133,0.9745963010844997
2022-12-14,1.1371193847588323,1.1355988964520594,0.9673708804574859
2022-12-15,1.109152845326589,1.1078206013095835,0.9348900392948196
2022-12-16,1.0959284326599381,1.094741239996002,0.9259762193822724
2022-12-19,1.0864822685320716,1.0854583309750563,0.9129630063294485
2022-12-20,1.0881379476684225,1.0869436398167667,0.9122524882571809
2022-12-21,1.1044130850857445,1.1031961444897755,0.9254855985673693
2022-12-22,1.088884715506818,1.0874575487196327,0.9028432169309536
2022-12-23,1.0949839938845385,1.0937129701240291,0.9048739586515435
2022-12-27,1.0906272395880328,1.089399986944329,0.8920806428560841
2022-12-28,1.077246209958314,1.0758610550900598,0.8803027504274281
2022-12-29,1.0963531833902742,1.095226849552176,0.901760427713816
2022-12-30,1.0933347294316151,1.0923419436280648,0.901218875585722
2023-01-03,1.0891338025986785,1.0877432545839987,0.8951266504239521
2023-01-04,1.0969759011199263,1.096141017904899,0.8993911240267776
2023-01-05,1.0849949501638325,1.0836301750961064,0.8853118188265015
2023-01-06,1.10967223730934,1.1084802563685754,0.9097478227913729
2023-01-09,1.1088630003231044,1.1078518842934666,0.9156367427524466
2023-01-10,1.1167673706173173,1.1156210042995136,0.9233871234508859
2023-01-11,1.1310199090062372,1.1297312574692664,0.9393617035799658
2023-01-12,1.1352519223819377,1.1338442465439105,0.9444385578814408
2023-01-13,1.1396710471388458,1.138243122309417,0.9509367633665018
2023-01-17,1.1379283256827561,1.136157921565786,0.9528659574997606
2023-01-18,1.1194436752306987,1.1182203851857553,0.940478727040609
2023-01-19,1.1113837735352288,1.1100797571427845,0.9312391567496735
2023-01-20,1.1318288499301608,1.1307595273412399,0.9567241357402442
2023-01-23,1.145614695427872,1.144327210608442,0.9779786653454613
2023-01-24,1.1444010373233933,1.1430988562181645,0.9759819478423432
2023-01-25,1.1448055571290738,1.1435273246014654,0.9738158443429838
2023-01-26,1.1570353978021537,1.1560950373433863,0.9928029328875443
2023-01-27,1.1603340253954375,1.1587513785760044,1.0026854978808881
2023-01-30,1.1458324986020942,1.144212747436199,0.9824126299575447
2023-01-31,1.162107833394291,1.1610363925981952,0.9971349298602292
2023-02-01,1.174835453501343,1.1733756310618717,1.0184571928613395
2023-02-02,1.1916708395004774,1.1904564115017973,1.055009598714807
2023-02-03,1.1789432193934253,1.1778031678270628,1.0362595245493638
2023-02-06,1.1721281610326355,1.1706050978967553,1.0274937729906293
2023-02-07,1.1872520108058813,1.1859152252835974,1.0487822218003016
2023-02-08,1.174244118376767,1.1729474339183157,1.0301334851961559
2023-02-09,1.164192605508221,1.1627788367178353,1.0210293816970066
2023-02-10,1.1670244415228592,1.1654922287100786,1.0143281860503004
2023-02-13,1.1804992242180565,1.1791741039097787,1.0305735947499357
2023-02-14,1.1800634204947376,1.1786316244204762,1.0381887186826226
2023-02-15,1.1840155562981254,1.1824589076307541,1.0461422995687413
2023-02-16,1.1675536035619076,1.1661778323713088,1.0265122163217724
2023-02-17,1.1645350509158112,1.1632644462740094,1.0192692585209382
2023-02-21,1.1414137685949353,1.1399284252561839,0.995138107344094
2023-02-22,1.1399821099413594,1.1383574046551637,0.9958825446208167
2023-02-23,1.1457080537436009,1.1444127415412555,1.004580772809692
2023-02-24,1.133447126527757,1.1321876950100773,0.9877599977905246
2023-02-27,1.1373682744758182,1.13604363922004,0.9948335695951176
2023-02-28,1.133073594577403,1.1318449383860862,0.993547475177284
2023-03-01,1.128934742142557,1.1275032942067014,0.9855600800997272
2023-03-02,1.1373682744758182,1.1362722943247812,0.9937165461344746
2023-03-03,1.1553859359743555,1.154495626982426,1.0142603476413905
2023-03-06,1.1567865080851671,1.1552953321629063,1.0154111852934717
2023-03-07,1.1388929953828109,1.1375859988213755,1.002956221438427
2023-03-08,1.1406669020691018,1.1394429965265065,1.0079654473570259
2023-03-09,1.1197860219508506,1.1184201080510674,0.9905015726224332
2023-03-10,1.103728490332876,1.1022820665503015,0.9765911283533139
2023-03-13,1.101861324018293,1.1007110459492813,0.9838338761281142
2023-03-14,1.1201593565263297,1.1189058984337379,1.006442338560075
2023-03-15,1.1132508411623734,1.1119078226084864,1.0117219729971614
2023-03-16,1.1322957401962432,1.1314165604160338,1.0383918138572852
2023-03-17,1.1199104668093436,1.1181870226971637,1.0334841355260176
2023-03-20,1.1300241527634174,1.128939056588389,1.0371519251668826
2023-03-21,1.1448055571290732,1.1437628511130713,1.0519649563161588
2023-03-22,1.1258231272430435,1.1242656862012956,1.0376603981946568
2023-03-23,1.1284992344815499,1.1273049275401132,1.049965088422534
2023-03-24,1.1360205001439863,1.1347022682694914,1.0538294624310143
2023-03-27,1.1378951667038073,1.1368240863786503,1.046609187441828
2023-03-28,1.1358952657859944,1.1342723532742192,1.0410500083537841
2023-03-29,1.1520503005920666,1.1507587570203655,1.0600326863516352
2023-03-30,1.1589245714152638,1.1574968043437446,1.0700658400111969
2023-03-31,1.1751104953892253,1.1738113325050303,1.0878621859572588
2023-04-03,1.1797664699957635,1.1782841663075783,1.085218063205023
2023-04-04,1.173110791846287,1.171746836395241,1.0815572044232726
2023-04-05,1.1702673107140422,1.1686790244699867,1.0708796908920828
2023-04-06,1.1747354831273111,1.173237750858341,1.0780997558552354
2023-04-10,1.1760167421263719,1.1744418744980962,1.0774895252140964
2023-04-11,1.176173161714565,1.1747575071476222,1.070574628078022
2023-04-12,1.1714859031903884,1.1699689502823,1.0611172607900596
2023-04-13,1.186671926049162,1.1855096314520956,1.0818961864417886
2023-04-14,1.1842347410964698,1.1826135142852057,1.0798623993437089
2023-04-17,1.1882655307874221,1.1868569696770268,1.0807774827728753
2023-04-18,1.1890779257716528,1.1876310879082614,1.0808452161687685
2023-04-19,1.1890155553112502,1.1874305513237158,1.0803369531670282
2023-04-20,1.1822974080139341,1.1809507242372448,1.0720998371353105
2023-04-21,1.182984864702485,1.1818681474669037,1.073218435791207
2023-04-24,1.1845471855231067,1.1831010225195921,1.0709812384794142
2023-04-25,1.165830224843537,1.1643207442529298,1.0507785192513523
2023-04-26,1.1606431144492038,1.15938906321568,1.0571512341812315
2023-04-27,1.1836721240161612,1.1824701188735331,1.0858960272420553
2023-04-28,1.1937963695260307,1.1925627689455112,1.093387130801797
2023-05-01,1.1929839745418,1.1913585548925076,1.0921332753801483
2023-05-02,1.1796101490950075,1.1779687144845485,1.082608069683276
2023-05-03,1.1713920514374723,1.1698830576964936,1.0755235765249267
2023-05-04,1.1628305214979735,1.1615969547371414,1.0717270409253565
2023-05-05,1.1841722719486296,1.183101022519592,1.0945060444967443
2023-05-08,1.1848282473446672,1.1834165647558694,1.0972175856058224
2023-05-09,1.1797040008479232,1.178226844308208,1.090268769265293
2023-05-10,1.1848597286371805,1.1837319261656505,1.1021329298873228
2023-05-11,1.1832037534385178,1.1816676108823578,1.10572605527318
2023-05-12,1.181609951325383,1.1801190127668955,1.1017600286643516
2023-05-15,1.1857032101641753,1.184190682987104,1.1077259231668046
2023-05-16,1.1778602234559916,1.1762769017839099,1.1089798836014702
2023-05-17,1.191921505591335,1.1905558660748359,1.1224034875242945
2023-05-18,1.2035766893167503,1.2020248770244228,1.1432500415588998
2023-05-19,1.2016707388392907,1.2002758327376633,1.1406740722546247
2023-05-22,1.2023267142353282,1.2007629793190568,1.1445042120195992
2023-05-23,1.1888906170155704,1.1872871559120433,1.1299961386713673
2023-05-24,1.179985260044359,1.1786856011296616,1.1241997351781723
2023-05-25,1.1902655303926726,1.1888927143738826,1.1515549959995275
2023-05-26,1.2057327137604446,1.2042898193055094,1.1809776480843668
2023-05-30,1.2061077260223587,1.204748576126963,1.1863334169586974
2023-05-31,1.1995458009383608,1.1980680316294499,1.179587905818864
2023-06-01,1.2110449598253323,1.2094506075137412,1.1932146049163508
2023-06-02,1.2288243898501165,1.226940869554842,1.202163394163522
2023-06-05,1.2264494766703895,1.2245898538614528,1.2030107441967954
2023-06-06,1.2289807107508723,1.227256230964623,1.2028074389960992
2023-06-07,1.2249498223724826,1.2230126851595537,1.1824014145673412
2023-06-08,1.2322928585230726,1.2304102971286766,1.1970788739118143
2023-06-09,1.234355129901288,1.2326180982368897,1.201654711109714
2023-06-12,1.2456978692000666,1.2438001375366357,1.2219592929641578
2023-06-13,1.2539158681701645,1.2520003479101816,1.231348926856227
2023-06-14,1.2548844853677137,1.2534912623732815,1.2402978211164148
2023-06-15,1.2709766562761968,1.269031491476836,1.255076933061236
2023-06-16,1.2662897925017695,1.2647091053193211,1.2471786940350174
2023-06-20,1.260446509336524,1.2581475446564618,1.2453933677348958
2023-06-21,1.2535408559082506,1.251701170471831,1.2284214789844259
2023-06-22,1.258102978761873,1.2562193013117358,1.2429155856014118
2023-06-23,1.2486659925656796,1.24672238413226,1.2305939882778154
2023-06-26,1.243510462151297,1.241628592140957,1.2140973884417827
2023-06-27,1.257290485090205,1.2552411203792748,1.2349726110299986
2023-06-28,1.2578528061082015,1.255874103530043,1.2373826597675897
2023-06-29,1.2626713189240484,1.260823867216936,1.2349047726210884
2023-06-30,1.2776349989864821,1.275702452170038,1.2539473080385661
2023-07-03,1.2800816579331593,1.2771703112548427,1.2569002740734712
2023-07-05,1.2772270251204942,1.2752707289098015,1.2568663548690162
2023-07-06,1.2668122437950786,1.2652846760574714,1.247294103340578
2023-07-07,1.263863561854623,1.2620901047582167,1.2431530200325966
2023-07-10,1.267251501578705,1.2652846760574714,1.2435602605120903
2023-07-11,1.2753762409205112,1.273342666391572,1.2497043621042032
2023-07-12,1.28541462835989,1.2835879340265404,1.2654881335815966
2023-07-13,1.2958921748954575,1.2937755180091461,1.2869745319281036
2023-07-14,1.2948570423651373,1.2929698455542835,1.2867028632534132
2023-07-17,1.2993743611222046,1.297459224981255,1.298718872697864
2023-07-18,1.30922435424369,1.3071001704651406,1.3093432496425081
2023-07-19,1.3120477031387163,1.310006865982072,1.3090377667763795
2023-07-20,1.3034838047007213,1.301315621257459,1.278861856321399
2023-07-21,1.3036406190386638,1.301315621257459,1.275026360892563
2023-07-24,1.309161589033538,1.307129012291322,1.2770628783290818
2023-07-25,1.3130200704588848,1.3106975327852026,1.2857185762461172
2023-07-26,1.313333995197082,1.3108989735022303,1.2814416060942821
2023-07-27,1.3044248881032514,1.302207638364369,1.2783867774329956
2023-07-28,1.3171296127248393,1.3149567200822134,1.3016720487588027
2023-07-31,1.3196707155490566,1.3174604437518413,1.3023508528999699
2023-08-01,1.3155926545756156,1.3136903017144366,1.2993298384301213
2023-08-02,1.2973665652094042,1.295415975984797,1.2708174391756717
2023-08-03,1.2936962807270762,1.2917034271865067,1.268780816726136
2023-08-04,1.2873595603751016,1.2858613751529588,1.262840440386787
2023-08-07,1.298966485943655,1.2970851853733807,1.273532760753358
2023-08-08,1.293351368133553,1.2914443932303643,1.26270465855595
2023-08-09,1.2847558897156073,1.2828108321581138,1.2488217276972555
2023-08-10,1.2855088748625558,1.2832713068312835,1.251129913808465
2023-08-11,1.2843167306194183,1.2825230467890387,1.243153020032597
2023-08-14,1.291562954393972,1.289602675364182,1.2571037893002017
2023-08-15,1.2767564834192302,1.2745801525199187,1.2437641957908883
2023-08-16,1.2673142667888575,1.2652272636448532,1.2305939882778159
2023-08-17,1.2570561024265097,1.2555862277477197,1.2171524271291037
2023-08-18,1.2582168640645712,1.2561905498988026,1.2156246977594096
2023-08-21,1.2665299977242703,1.2643637267111316,1.2352102554872175
2023-08-22,1.2629850462873713,1.2609390536951643,1.2334451966993554
2023-08-23,1.2765996690812877,1.2749831243672223,1.2528949725963265
2023-08-24,1.259628587855803,1.2573130303754176,1.2261133978862333
2023-08-25,1.2679730054331408,1.2661766931643805,1.235617495966711
2023-08-28,1.2763173243230412,1.2742060224987963,1.2449179738074416
2023-08-29,1.2944491671865874,1.292624466946094,1.2721069990230622
2023-08-30,1.2998449028234698,1.2979484510673578,1.2792012583919823
2023-08-31,1.2981822168790675,1.2960489591355648,1.283037068859869
2023-09-01,1.300942800563942,1.2984665189796416,1.2816792505515004
2023-09-05,1.295264917543688,1.2928546590760548,1.283308422495509
2023-09-06,1.2863244278447814,1.2841634143514418,1.2720052414096974
2023-09-07,1.2824972303370734,1.280220763836439,1.2629081737826797
2023-09-08,1.2842540640967035,1.2821489167679165,1.2646734425965755
2023-09-11,1.292692333426957,1.2905811275363877,1.2795747896930547
2023-09-12,1.285759639640851,1.2835015893744925,1.2653862709552146
2023-09-13,1.2872655112473108,1.2849980190457337,1.2702061584043631
2023-09-14,1.2984016977397244,1.2960777105484977,1.2805929959048055
2023-09-15,1.282214984266264,1.2804622576224267,1.2586653328613329
2023-09-18,1.2836265106826212,1.281213230062118,1.2599774705073548
2023-09-19,1.2810542226282027,1.2785559846970174,1.2572920776394818
2023-09-20,1.2690711005484874,1.2668020816022985,1.2391738667966568
2023-09-21,1.2482727231278572,1.2458638199271905,1.2164666921288207
2023-09-22,1.2452611772898123,1.2430625462576803,1.2166367082031633
2023-09-25,1.2504372346911627,1.2482898786166,1.2224152594834872
2023-09-26,1.232085812279522,1.229950817001237,1.2040592991704266
2023-09-27,1.2323680583503311,1.2304416705258077,1.20688068389517
2023-09-28,1.2395572407860989,1.2375750949836402,1.2169766353388312
2023-09-29,1.2365972097903486,1.2345716572911163,1.217860319875948
2023-10-02,1.2365026672253714,1.2340807133532974,1.228024214741536
2023-10-03,1.219876202531098,1.2175612183583036,1.206472813337575
2023-10-04,1.2288505420210143,1.2264275031314649,1.2228912834890426
2023-10-05,1.2278115606806375,1.225965310606579,1.219288181866581
2023-10-06,1.2424543091968223,1.2405210298502978,1.2397178342241388
2023-10-09,1.2507360602514457,1.2484629295736875,1.2460403529319453
2023-10-10,1.25719140290311,1.2549611105495468,1.252940968297723
2023-10-11,1.2625131229619828,1.2601017366034264,1.2618811464775093
2023-10-12,1.2549241577175272,1.2524195941421643,1.2574962229443127
2023-10-13,1.248311309915859,1.2461813512549293,1.2416893486032037
2023-10-16,1.2613794016817543,1.2592930805113725,1.2557282237919778
2023-10-17,1.2614107842868303,1.2592351256192653,1.2516153889855395
2023-10-18,1.2445324692524506,1.2424558733621438,1.2351966037950213
2023-10-19,1.2339833743248072,1.2315392873591635,1.2236391861953229
2023-10-20,1.2186164573933786,1.2164060986990823,1.2053850885086441
2023-10-23,1.2164752360652866,1.2142976617506596,1.2090224243746115
2023-10-24,1.2255758954750053,1.2234529072651228,1.2207837772531074
2023-10-25,1.2082879288882031,1.2058935695023842,1.1909040035057525
2023-10-26,1.193456292616938,1.1914533983898872,1.1681968288379165
2023-10-27,1.1881661525380158,1.1860528342473835,1.1738057840959655
2023-10-30,1.2024624094616798,1.2002330672712564,1.1870290231825664
2023-10-31,1.209736463093565,1.2077707293618674,1.1927057118365085
2023-11-01,1.223056503887004,1.2206513623558677,1.2134073479078078
2023-11-02,1.2462960137578203,1.24404434372007,1.2354346683043076
2023-11-03,1.257821226128251,1.2553942804217548,1.2499494624856202
2023-11-06,1.2602457790889632,1.2582822603963053,1.2550485795466757
2023-11-07,1.2638039546424666,1.2618635291581843,1.2669122151036212
2023-11-08,1.2648434294200301,1.2627876429682112,1.2677278512057941
2023-11-09,1.255302031915125,1.2529392894929159,1.257971826897801
2023-11-10,1.2748885276051485,1.2724912448331112,1.2862539326062141
2023-11-13,1.2735974985497907,1.271278441521527,1.2822427504001237
2023-11-14,1.298064976203501,1.2959420906761723,1.3098447918111666
2023-11-15,1.3008987859668861,1.29868568069332,1.310830654013716
2023-11-16,1.30272539174472,1.3002742414644943,1.3119525080731358
2023-11-17,1.304646244025219,1.3018914632353533,1.312258410991332
2023-11-20,1.3144707757878693,1.3119128676677363,1.3282350913807497
2023-11-21,1.3110385254044192,1.3090536391061187,1.3205185248737483
2023-11-22,1.3167067370558134,1.3141076492682062,1.3259236498660167
2023-11-24,1.3174310041584942,1.31491630536026,1.3240539981133337
2023-11-27,1.3151322776803982,1.3125482015629577,1.3228982248494587
2023-11-28,1.3164232080483187,1.31384780159283,1.3263655446410836
2023-11-29,1.3155731144630218,1.312923597369555,1.325073674507321
2023-11-30,1.3206744654743017,1.3180932460761121,1.3217424515855838
2023-12-01,1.328420837181324,1.3258909366685956,1.3255157793084216
2023-12-04,1.3217450267946291,1.3189308344075954,1.3132101439633923
2023-12-05,1.3213355726170815,1.3186708963189713,1.3165075526936916
2023-12-06,1.3158249648031286,1.3133569480682596,1.308893058839106
2023-12-07,1.326122110703228,1.3233782620873944,1.3271812857562733
2023-12-08,1.3317587423746713,1.3290676965579515,1.3330960389195015
2023-12-11,1.3369230559709777,1.3342372548512604,1.3444834404448576
2023-12-12,1.3435674837525966,1.3403310173678444,1.3551915127639618
2023-12-13,1.3618628516998248,1.3588143785273619,1.3724256190176025
2023-12-14,1.3658619627233892,1.363175280728617,1.3712360315622896
2023-12-15,1.3637836052928864,1.3609307718416277,1.3778644531882922
2023-12-18,1.3714986930822701,1.3685862423946655,1.386543253969043
2023-12-19,1.3798435054093576,1.3769083298268083,1.3936279571534262
2023-12-20,1.3599261107419136,1.3578281508158099,1.372918970170945
2023-12-21,1.3731748005181517,1.3707028165354278,1.3888934452870079
2023-12-22,1.3763684246780996,1.3734576177953546,1.3909711278261472
2023-12-26,1.3820916052320955,1.379257085188992,1.3994863183265858
2023-12-27,1.384621062938706,1.3817509538145643,1.4023352164617542
2023-12-28,1.3848423201732352,1.3822728190832734,1.4016536819821477
2023-12-29,1.3811430215843272,1.378271219130433,1.3955877100746
2024-01-02,1.3723211541851104,1.370557884098536,1.3719712276935263
2024-01-03,1.3621395712741426,1.3593650856222523,1.3574538081867915
2024-01-04,1.3578393648792362,1.3549862815978502,1.3504676072122497
2024-01-05,1.3595785335875814,1.3568421039307543,1.3520693707588503
2024-01-08,1.3790244983668247,1.3762123286420334,1.3800137546049498
2024-01-09,1.3756728756196863,1.3741245963274524,1.3827399975363925
2024-01-10,1.3847475802333833,1.3818958862514565,1.3921117792155906
2024-01-11,1.3842732884094993,1.3812869530247145,1.3950084582734432
2024-01-12,1.384905578820574,1.382243796430596,1.3957240169705214
2024-01-16,1.3801944379365594,1.3771691720479151,1.3955877100746001
2024-01-17,1.3725109301271265,1.3695141535611184,1.387715409263553
2024-01-18,1.384715901565995,1.3816929085092096,1.407413015880381
2024-01-19,1.401664185993453,1.3989172651873039,1.4353234805220256
2024-01-22,1.4048575140910888,1.4018750441894778,1.4371978578604685
2024-01-23,1.40903149925363,1.4059636216871032,1.4431614420765502
2024-01-24,1.4102014388233646,1.4075005564935457,1.4511699447705015
2024-01-25,1.4181376851598402,1.4151558462200873,1.452942039430495
2024-01-26,1.4172842362016735,1.4133579787792903,1.444286026474409
2024-01-29,1.4275921390324438,1.4245509580820706,1.4590761647860035
2024-01-30,1.4265804941122118,1.4234490014128005,1.4493638258930361
2024-01-31,1.4033398986795849,1.4002221091855733,1.420976392128684
2024-02-01,1.4218056998311095,1.418548512946186,1.4377089562136651
2024-02-02,1.4364140064316606,1.4334821595674516,1.462007078087362
2024-02-05,1.431165117701549,1.4282625123346304,1.4600986765314472
2024-02-06,1.435623520058521,1.4324092255508594,1.4571677632300888
2024-02-07,1.447417655695719,1.4443561609305218,1.472162466898582
2024-02-08,1.448397918010875,1.4449940263966934,1.4748888148430417
2024-02-09,1.4566188776040931,1.453345226894762,1.4894061293367598
2024-02-12,1.4559547111507558,1.4527072710153421,1.4835787470035826
2024-02-13,1.4354337441165048,1.4326990904246433,1.4604392337452168
2024-02-14,1.4490935657567257,1.4457189598208982,1.476354166480704
2024-02-15,1.4588955967836612,1.4556939822569457,1.480750221393691
2024-02-16,1.4514333462087574,1.4484448288413954,1.4673233620673432
2024-02-20,1.443465223830019,1.4404705611751438,1.456247639176112
2024-02-21,1.4449195805941841,1.4417753147601649,1.4504200468169013
2024-02-22,1.4752745533850709,1.4716135853500192,1.4928822702218034
2024-02-23,1.4759384237760962,1.472628474061256,1.4884861102957998
2024-02-26,1.4705314377713565,1.4672348717388652,1.487702293137744
2024-02-27,1.4732507701074204,1.4699606503461142,1.4912804016621861
2024-02-28,1.4709742483027273,1.4680177600551771,1.4833401574292122
2024-02-29,1.4764126169125429,1.4732953621801057,1.4960514580584818
2024-03-01,1.4906415690039367,1.4871270521321016,1.518577485272185
2024-03-04,1.4888708203156407,1.4855323432600485,1.5131590236267716
2024-03-05,1.4739463191658333,1.4706856741835674,1.485998246912694
2024-03-06,1.481756442957381,1.4781379861678616,1.4953357943483863
2024-03-07,1.4964279095178337,1.4928106097415248,1.5180323627015164
2024-03-08,1.4873531062166994,1.483850385603466,1.4961196115064421
2024-03-11,1.4861199079996261,1.4825744738446263,1.4905649479781244
2024-03-12,1.5020247701520268,1.4985230995903773,1.511932156550463
2024-03-13,1.499748050972459,1.4961741634016972,1.500311206075547
2024-03-14,1.4964594894977845,1.4932165652260196,1.4965287422202398
2024-03-15,1.486151487979577,1.48296325081196,1.4787396421723433
2024-03-18,1.4954478445775525,1.4917767342481625,1.4928429953534867
2024-03-19,1.5038269014453989,1.50006663456394,1.496562451398661
2024-03-20,1.5169490739269598,1.5139412708088391,1.5143066058753292
2024-03-21,1.5220081867150557,1.5189441974856839,1.521472694147801
2024-03-22,1.5200192401027883,1.5160647163564658,1.5232130748766943
